user_id,loan_amount_inr,existing_debt,annual_income,credit_score
USR_02801,325000,18372,72000,615
USR_02802,31000,13834,135000,541
USR_02803,8000,288,175000,654
USR_02804,20000,593,75000,692
USR_02805,3000,1067,39000,480
USR_02806,20000,2386,137000,710
USR_02807,9000,5246,125000,671
USR_02808,55000,9723,119000,652
USR_02809,12000,4410,194000,563
USR_02810,19000,6212,510000,704
USR_02811,11000,1143,127000,767
USR_02812,125000,62207,186000,621
USR_02813,15000,2982,291000,627
USR_02814,137000,44510,253000,651
USR_02815,49000,12325,99000,622
USR_02816,35000,20126,175000,637
USR_02817,31000,19729,252000,721
USR_02818,32000,2543,65000,645
USR_02819,3000,420,447000,670
USR_02820,16000,1602,511000,792
USR_02821,51000,2301,91000,752
USR_02822,20000,2756,190000,576
USR_02823,5000,296,272000,772
USR_02824,20000,7726,105000,746
USR_02825,121000,1515,239000,754
USR_02826,76000,8745,185000,606
USR_02827,20000,5538,50000,664
USR_02828,57000,18530,234000,622
USR_02829,15000,3760,67000,658
USR_02830,4000,618,345000,772
USR_02831,8000,1859,95000,659
USR_02832,105000,21119,143000,529
USR_02833,16000,6990,487000,623
USR_02834,17000,2760,242000,604
USR_02835,16000,4119,68000,775
USR_02836,147000,40123,72000,593
USR_02837,111000,9568,100000,621
USR_02838,202000,49004,223000,623
USR_02839,18000,7461,216000,761
USR_02840,29000,5173,82000,717
USR_02841,4000,755,63000,689
USR_02842,96000,2466,203000,666
USR_02843,6000,704,140000,665
USR_02844,27000,13604,914000,655
USR_02845,7000,736,167000,793
USR_02846,12000,3153,694000,561
USR_02847,9000,1504,63000,456
USR_02848,11000,801,46000,681
USR_02849,12000,276,66000,748
USR_02850,12000,3569,421000,662
USR_02851,50000,9881,663000,511
USR_02852,7000,1066,87000,702
USR_02853,27000,4930,112000,575
USR_02854,74000,239,63000,560
USR_02855,13000,3416,38000,581
USR_02856,10000,1137,289000,537
USR_02857,17000,9847,194000,664
USR_02858,71000,19076,164000,604
USR_02859,26000,3583,53000,556
USR_02860,12000,1296,604000,816
USR_02861,35000,14696,108000,612
USR_02862,7000,5111,249000,653
USR_02863,43000,22326,50000,758
USR_02864,33000,6794,139000,697
USR_02865,16000,3263,205000,783
USR_02866,9000,2542,211000,601
USR_02867,9000,1088,184000,723
USR_02868,37000,12343,241000,684
USR_02869,75000,25873,65000,719
USR_02870,11000,2149,190000,709
USR_02871,34000,12435,178000,595
USR_02872,2000,199,195000,847
USR_02873,12000,5896,172000,491
USR_02874,21000,2468,58000,589
USR_02875,8000,388,56000,697
USR_02876,8000,3042,27000,670
USR_02877,11000,8710,313000,659
USR_02878,29000,8246,315000,700
USR_02879,18000,591,319000,591
USR_02880,2000,428,208000,708
USR_02881,2000,722,29000,640
USR_02882,12000,1718,71000,748
USR_02883,34000,17345,186000,628
USR_02884,1000,700,181000,682
USR_02885,13000,3226,136000,694
USR_02886,13000,2396,218000,713
USR_02887,88000,20250,164000,652
USR_02888,14000,4547,179000,629
USR_02889,32000,5439,97000,595
USR_02890,25000,7004,357000,684
USR_02891,2000,291,115000,517
USR_02892,47000,13580,56000,671
USR_02893,27000,3475,87000,676
USR_02894,36000,8516,123000,781
USR_02895,1117000,330145,360000,603
USR_02896,2000,150,157000,663
USR_02897,123000,16682,140000,661
USR_02898,16000,10214,59000,572
USR_02899,29000,3325,305000,649
USR_02900,21000,2126,96000,556
USR_02901,14000,6661,150000,717
USR_02902,12000,4356,531000,691
USR_02903,30000,12878,244000,680
USR_02904,4000,1751,44000,605
USR_02905,46000,18721,39000,749
USR_02906,14000,8251,154000,574
USR_02907,7000,2569,61000,653
USR_02908,14000,6338,273000,568
USR_02909,77000,36049,168000,637
USR_02910,12000,218,185000,738
USR_02911,31000,7549,92000,683
USR_02912,10000,1998,655000,585
USR_02913,47000,2867,1581000,613
USR_02914,43000,16023,130000,623
USR_02915,139000,31877,215000,591
USR_02916,18000,4297,175000,669
USR_02917,42000,10964,132000,802
USR_02918,24000,6955,83000,610
USR_02919,80000,18327,68000,785
USR_02920,10000,1269,65000,649
USR_02921,46000,3187,225000,672
USR_02922,18000,6390,107000,668
USR_02923,20000,3289,20000,531
USR_02924,24000,1589,232000,681
USR_02925,28000,201,157000,479
USR_02926,19000,3943,477000,664
USR_02927,27000,13893,219000,661
USR_02928,106000,20620,49000,542
USR_02929,59000,21496,27000,654
USR_02930,52000,2037,91000,629
USR_02931,13000,2001,98000,639
USR_02932,9000,1967,346000,639
USR_02933,57000,8981,161000,608
USR_02934,52000,12091,403000,655
USR_02935,96000,37851,56000,710
USR_02936,12000,3009,352000,633
USR_02937,17000,1283,289000,646
USR_02938,4000,371,32000,695
USR_02939,14000,1451,468000,808
USR_02940,59000,27394,175000,636
USR_02941,13000,3756,222000,530
USR_02942,41000,7150,81000,587
USR_02943,18000,1979,451000,692
USR_02944,30000,7316,63000,755
USR_02945,6000,1028,316000,583
USR_02946,23000,4749,313000,646
USR_02947,1000,337,74000,651
USR_02948,18000,7251,795000,596
USR_02949,4000,1240,195000,757
USR_02950,73000,30810,274000,731
USR_02951,47000,1586,47000,674
USR_02952,35000,10392,885000,620
USR_02953,100000,44737,61000,716
USR_02954,8000,1448,369000,685
USR_02955,126000,2217,73000,619
USR_02956,55000,9799,99000,718
USR_02957,17000,6567,305000,675
USR_02958,68000,32125,370000,533
USR_02959,7000,859,58000,580
USR_02960,9000,1360,389000,556
USR_02961,11000,4371,375000,722
USR_02962,12000,1687,76000,600
USR_02963,7000,2293,584000,693
USR_02964,74000,9901,50000,802
USR_02965,17000,1708,98000,705
USR_02966,31000,3805,238000,620
USR_02967,12000,766,82000,597
USR_02968,3000,1075,200000,628
USR_02969,28000,397,197000,578
USR_02970,3000,379,140000,569
USR_02971,20000,5998,316000,593
USR_02972,5000,1858,135000,687
USR_02973,160000,70480,195000,613
USR_02974,54000,5197,407000,634
USR_02975,24000,11619,306000,682
USR_02976,77000,29634,305000,700
USR_02977,9000,3579,64000,514
USR_02978,37000,26636,247000,529
USR_02979,26000,6785,80000,622
USR_02980,28000,8805,58000,571
USR_02981,78000,27312,153000,709
USR_02982,45000,6158,78000,617
USR_02983,29000,20507,306000,775
USR_02984,4000,796,312000,615
USR_02985,8000,2665,35000,671
USR_02986,19000,2419,83000,603
USR_02987,24000,520,50000,684
USR_02988,7000,2562,112000,685
USR_02989,245000,77488,234000,712
USR_02990,100000,5012,134000,640
USR_02991,40000,7570,101000,738
USR_02992,23000,1151,460000,670
USR_02993,17000,2499,25000,604
USR_02994,8000,1864,437000,605
USR_02995,23000,1452,105000,701
USR_02996,28000,2096,152000,738
USR_02997,6000,2096,106000,571
USR_02998,30000,6268,559000,702
USR_02999,18000,10382,60000,545
USR_03000,3000,1251,164000,606
USR_03001,9000,1467,248000,684
USR_03002,14000,10773,44000,590
USR_03003,145000,82906,77000,752
USR_03004,38000,10440,144000,692
USR_03005,5000,470,80000,567
USR_03006,35000,13549,84000,695
USR_03007,4000,1601,123000,557
USR_03008,65000,11686,273000,650
USR_03009,13000,3614,123000,711
USR_03010,20000,4080,385000,699
USR_03011,82000,40519,73000,643
USR_03012,6000,2611,59000,625
USR_03013,5000,1112,760000,568
USR_03014,12000,4932,96000,662
USR_03015,62000,10843,57000,706
USR_03016,4000,546,40000,794
USR_03017,1000,226,384000,618
USR_03018,14000,8319,123000,709
USR_03019,38000,3018,132000,703
USR_03020,73000,20653,143000,616
USR_03021,13000,2192,365000,700
USR_03022,14000,5457,140000,592
USR_03023,69000,726,1061000,667
USR_03024,3000,329,181000,635
USR_03025,14000,3519,380000,681
USR_03026,26000,387,309000,686
USR_03027,34000,24466,158000,612
USR_03028,13000,6667,101000,649
USR_03029,22000,3128,212000,640
USR_03030,1000,99,244000,573
USR_03031,11000,378,102000,624
USR_03032,34000,7517,185000,609
USR_03033,8000,2878,437000,571
USR_03034,23000,3000,852000,593
USR_03035,34000,1010,322000,631
USR_03036,15000,3763,722000,653
USR_03037,26000,3348,98000,562
USR_03038,8000,1625,285000,734
USR_03039,17000,3371,474000,692
USR_03040,40000,8262,79000,644
USR_03041,25000,12421,110000,564
USR_03042,12000,6085,653000,635
USR_03043,27000,15186,74000,630
USR_03044,45000,10579,55000,574
USR_03045,2000,69,552000,568
USR_03046,70000,20464,423000,703
USR_03047,15000,7289,229000,627
USR_03048,33000,11448,156000,711
USR_03049,72000,21252,114000,649
USR_03050,5000,2391,203000,702
USR_03051,10000,4513,575000,700
USR_03052,16000,7397,196000,682
USR_03053,10000,2533,921000,732
USR_03054,124000,56688,79000,657
USR_03055,9000,941,160000,545
USR_03056,12000,5106,120000,556
USR_03057,27000,6618,68000,604
USR_03058,6000,1150,143000,701
USR_03059,14000,2184,227000,621
USR_03060,30000,1488,247000,664
USR_03061,15000,1890,923000,687
USR_03062,20000,7905,235000,661
USR_03063,12000,6128,408000,489
USR_03064,4000,325,171000,566
USR_03065,30000,9814,623000,773
USR_03066,127000,18383,1108000,672
USR_03067,22000,13338,248000,461
USR_03068,27000,14664,73000,654
USR_03069,44000,3142,104000,776
USR_03070,6000,1940,203000,669
USR_03071,120000,30175,234000,653
USR_03072,26000,8467,284000,522
USR_03073,112000,26682,235000,631
USR_03074,10000,1137,163000,534
USR_03075,135000,29109,97000,564
USR_03076,47000,28083,224000,548
USR_03077,38000,10328,717000,771
USR_03078,27000,5905,368000,700
USR_03079,17000,522,249000,748
USR_03080,73000,17241,370000,557
USR_03081,25000,7221,120000,663
USR_03082,3000,66,108000,579
USR_03083,7000,959,89000,586
USR_03084,18000,8099,147000,682
USR_03085,30000,5363,116000,662
USR_03086,20000,4785,427000,670
USR_03087,74000,19736,111000,562
USR_03088,3000,842,85000,658
USR_03089,25000,2154,769000,674
USR_03090,3000,543,113000,602
USR_03091,47000,39107,184000,630
USR_03092,20000,6990,233000,534
USR_03093,33000,11437,65000,499
USR_03094,9000,4179,437000,790
USR_03095,79000,31706,270000,664
USR_03096,62000,2495,566000,624
USR_03097,39000,6592,94000,705
USR_03098,19000,6638,176000,589
USR_03099,39000,6691,167000,657
USR_03100,10000,1995,201000,727
USR_03101,51000,21593,50000,572
USR_03102,114000,21592,177000,615
USR_03103,64000,14296,51000,553
USR_03104,10000,2367,216000,708
USR_03105,31000,10476,29000,664
USR_03106,6000,4090,37000,732
USR_03107,39000,10303,313000,708
USR_03108,34000,7082,105000,631
USR_03109,3000,331,73000,678
USR_03110,6000,1994,449000,679
USR_03111,16000,2171,211000,701
USR_03112,16000,2677,326000,752
USR_03113,6000,2887,142000,573
USR_03114,32000,6466,1388000,518
USR_03115,28000,21628,100000,576
USR_03116,18000,10298,657000,683
USR_03117,10000,1485,154000,678
USR_03118,62000,30292,43000,610
USR_03119,115000,21921,239000,630
USR_03120,13000,993,209000,591
USR_03121,11000,2394,70000,642
USR_03122,35000,16938,77000,601
USR_03123,15000,2189,159000,764
USR_03124,19000,3763,215000,742
USR_03125,46000,11226,22000,700
USR_03126,3000,1105,377000,652
USR_03127,82000,4941,109000,729
USR_03128,23000,10729,56000,656
USR_03129,14000,1859,345000,661
USR_03130,20000,10843,159000,529
USR_03131,21000,7943,430000,668
USR_03132,3000,1602,231000,559
USR_03133,98000,14902,162000,621
USR_03134,22000,3994,144000,661
USR_03135,34000,11653,239000,587
USR_03136,57000,25809,116000,683
USR_03137,7000,1639,82000,723
USR_03138,35000,18258,265000,588
USR_03139,16000,1625,144000,658
USR_03140,51000,10491,167000,562
USR_03141,2000,642,389000,568
USR_03142,19000,3529,148000,671
USR_03143,12000,272,164000,699
USR_03144,33000,4680,100000,544
USR_03145,35000,5507,229000,793
USR_03146,10000,2457,215000,615
USR_03147,10000,2178,334000,664
USR_03148,19000,4445,102000,612
USR_03149,8000,1026,112000,630
USR_03150,51000,17790,306000,756
USR_03151,15000,1354,199000,755
USR_03152,1000,383,78000,534
USR_03153,15000,9542,462000,610
USR_03154,7000,3419,41000,850
USR_03155,4000,385,304000,619
USR_03156,6000,1503,59000,679
USR_03157,24000,10532,735000,729
USR_03158,83000,20115,47000,709
USR_03159,30000,17277,409000,452
USR_03160,12000,2775,152000,673
USR_03161,34000,13464,121000,772
USR_03162,13000,2434,188000,652
USR_03163,10000,3334,269000,577
USR_03164,6000,1140,78000,578
USR_03165,3000,497,84000,636
USR_03166,14000,6617,273000,697
USR_03167,25000,366,41000,850
USR_03168,19000,426,101000,629
USR_03169,14000,831,1853000,689
USR_03170,8000,4573,75000,541
USR_03171,40000,4134,407000,532
USR_03172,5000,4134,101000,615
USR_03173,47000,1719,244000,681
USR_03174,8000,229,274000,643
USR_03175,10000,1503,401000,653
USR_03176,5000,1154,138000,630
USR_03177,13000,4464,798000,648
USR_03178,58000,8286,101000,629
USR_03179,36000,20750,196000,555
USR_03180,58000,26537,198000,545
USR_03181,37000,6601,66000,745
USR_03182,7000,2956,129000,592
USR_03183,15000,2976,185000,633
USR_03184,10000,1347,115000,733
USR_03185,83000,33528,1147000,631
USR_03186,6000,1018,83000,711
USR_03187,53000,18821,418000,587
USR_03188,53000,11604,322000,758
USR_03189,137000,63496,160000,665
USR_03190,14000,4440,81000,648
USR_03191,44000,16937,88000,638
USR_03192,215000,47718,107000,703
USR_03193,11000,5703,39000,666
USR_03194,4000,535,72000,426
USR_03195,3000,1209,49000,618
USR_03196,44000,2077,477000,672
USR_03197,3000,1027,266000,582
USR_03198,15000,5183,305000,614
USR_03199,34000,21285,260000,622
USR_03200,26000,10232,186000,761
USR_03201,33000,2735,523000,691
USR_03202,27000,6814,99000,673
USR_03203,79000,12139,177000,568
USR_03204,8000,959,295000,602
USR_03205,11000,2486,56000,709
USR_03206,10000,50,1938000,696
USR_03207,50000,31313,166000,550
USR_03208,54000,17126,182000,747
USR_03209,34000,2953,444000,589
USR_03210,71000,10308,338000,675
USR_03211,6000,1412,167000,841
USR_03212,116000,13561,180000,620
USR_03213,101000,14230,48000,661
USR_03214,45000,11914,104000,610
USR_03215,130000,69197,246000,662
USR_03216,4000,1907,232000,749
USR_03217,13000,5242,432000,636
USR_03218,10000,849,147000,629
USR_03219,45000,6526,53000,727
USR_03220,7000,2537,379000,561
USR_03221,46000,6091,513000,655
USR_03222,86000,26394,333000,599
USR_03223,44000,12561,142000,633
USR_03224,29000,3464,375000,587
USR_03225,8000,973,2528000,549
USR_03226,9000,880,178000,495
USR_03227,76000,4870,56000,618
USR_03228,48000,7719,101000,665
USR_03229,21000,4518,268000,706
USR_03230,14000,375,45000,556
USR_03231,2000,581,186000,660
USR_03232,7000,1510,220000,689
USR_03233,148000,106390,555000,675
USR_03234,6000,810,464000,668
USR_03235,26000,6221,325000,498
USR_03236,60000,14229,28000,641
USR_03237,6000,2920,340000,644
USR_03238,26000,6018,286000,688
USR_03239,56000,9395,199000,747
USR_03240,22000,10696,40000,631
USR_03241,387000,247494,87000,625
USR_03242,4000,2356,63000,659
USR_03243,63000,2610,32000,651
USR_03244,18000,7912,162000,680
USR_03245,47000,2307,85000,687
USR_03246,34000,17169,1329000,637
USR_03247,10000,5750,142000,684
USR_03248,27000,7211,458000,634
USR_03249,3000,245,46000,548
USR_03250,40000,17824,106000,569
USR_03251,29000,1523,175000,486
USR_03252,41000,2679,78000,766
USR_03253,63000,33214,116000,739
USR_03254,31000,2336,136000,722
USR_03255,25000,16982,134000,634
USR_03256,9000,4676,717000,718
USR_03257,10000,1750,220000,712
USR_03258,72000,3690,238000,548
USR_03259,92000,7359,250000,594
USR_03260,17000,8373,265000,687
USR_03261,23000,18036,152000,615
USR_03262,8000,1261,125000,600
USR_03263,71000,41141,185000,707
USR_03264,42000,14352,410000,592
USR_03265,153000,43088,400000,823
USR_03266,9000,3130,134000,761
USR_03267,15000,5036,300000,635
USR_03268,27000,2576,139000,737
USR_03269,42000,15163,167000,663
USR_03270,17000,7126,111000,620
USR_03271,9000,1021,140000,788
USR_03272,53000,29866,475000,677
USR_03273,45000,11540,175000,587
USR_03274,8000,252,181000,682
USR_03275,85000,7022,51000,767
USR_03276,70000,5378,127000,650
USR_03277,25000,3958,134000,664
USR_03278,23000,10871,83000,629
USR_03279,38000,15186,165000,674
USR_03280,9000,349,115000,581
USR_03281,22000,1685,173000,594
USR_03282,2000,1522,179000,626
USR_03283,52000,1054,75000,661
USR_03284,4000,1212,118000,727
USR_03285,99000,2023,173000,639
USR_03286,15000,1204,419000,707
USR_03287,17000,10395,199000,619
USR_03288,11000,2890,95000,691
USR_03289,16000,332,223000,733
USR_03290,90000,9439,637000,641
USR_03291,1000,60,338000,674
USR_03292,78000,38999,252000,608
USR_03293,30000,4767,290000,691
USR_03294,6000,1533,515000,453
USR_03295,7000,1811,384000,536
USR_03296,117000,63341,256000,690
USR_03297,8000,3548,382000,535
USR_03298,6000,3549,68000,615
USR_03299,68000,6152,48000,748
USR_03300,30000,1596,184000,710
USR_03301,8000,1645,171000,817
USR_03302,27000,18067,105000,655
USR_03303,7000,3380,315000,644
USR_03304,66000,25030,36000,650
USR_03305,63000,17764,106000,585
USR_03306,37000,4099,110000,635
USR_03307,31000,10752,43000,561
USR_03308,128000,1583,538000,732
USR_03309,22000,10928,54000,701
USR_03310,6000,2283,101000,568
USR_03311,34000,6380,336000,603
USR_03312,177000,61315,272000,677
USR_03313,7000,1037,67000,668
USR_03314,15000,2084,280000,576
USR_03315,33000,14363,205000,654
USR_03316,20000,8589,1052000,689
USR_03317,8000,484,224000,692
USR_03318,67000,11879,145000,767
USR_03319,224000,53820,82000,667
USR_03320,26000,10156,89000,563
USR_03321,8000,1244,84000,575
USR_03322,4000,1572,487000,737
USR_03323,28000,17763,165000,762
USR_03324,66000,4819,255000,647
USR_03325,35000,13963,546000,676
USR_03326,21000,1645,24000,656
USR_03327,12000,4731,452000,629
USR_03328,7000,830,170000,545
USR_03329,50000,20447,230000,683
USR_03330,54000,7960,83000,774
USR_03331,4000,480,88000,661
USR_03332,107000,28902,240000,628
USR_03333,39000,4665,1096000,619
USR_03334,89000,3628,363000,684
USR_03335,5000,340,447000,730
USR_03336,5000,339,139000,687
USR_03337,18000,9080,100000,519
USR_03338,36000,10147,87000,771
USR_03339,132000,70433,110000,708
USR_03340,44000,5350,31000,637
USR_03341,17000,2517,91000,612
USR_03342,7000,4224,103000,618
USR_03343,75000,5927,141000,710
USR_03344,8000,1875,180000,511
USR_03345,112000,49004,217000,685
USR_03346,16000,8032,160000,669
USR_03347,108000,9881,102000,668
USR_03348,43000,14805,33000,568
USR_03349,19000,2012,102000,530
USR_03350,13000,9899,74000,807
USR_03351,15000,1862,236000,659
USR_03352,33000,7871,336000,785
USR_03353,23000,2699,344000,713
USR_03354,12000,5865,298000,657
USR_03355,18000,8777,146000,666
USR_03356,23000,9565,107000,725
USR_03357,2000,174,89000,733
USR_03358,34000,14399,48000,683
USR_03359,8000,481,359000,726
USR_03360,6000,248,141000,729
USR_03361,4000,1042,60000,673
USR_03362,3000,1053,84000,607
USR_03363,5000,3018,81000,684
USR_03364,10000,209,168000,597
USR_03365,155000,9380,382000,623
USR_03366,13000,1977,123000,677
USR_03367,26000,4046,26000,644
USR_03368,32000,18873,139000,742
USR_03369,25000,6774,143000,603
USR_03370,20000,6180,135000,501
USR_03371,6000,2999,98000,741
USR_03372,93000,41342,193000,653
USR_03373,134000,39467,171000,656
USR_03374,4000,1445,159000,594
USR_03375,7000,2619,226000,518
USR_03376,16000,13,115000,592
USR_03377,8000,2555,110000,689
USR_03378,36000,13131,490000,635
USR_03379,10000,4807,254000,626
USR_03380,191000,83544,315000,531
USR_03381,72000,9895,434000,776
USR_03382,27000,3561,247000,645
USR_03383,61000,2553,342000,813
USR_03384,66000,5058,46000,675
USR_03385,12000,4384,191000,758
USR_03386,9000,1736,140000,599
USR_03387,23000,10128,622000,543
USR_03388,52000,3518,341000,636
USR_03389,25000,3951,98000,689
USR_03390,4000,551,219000,696
USR_03391,9000,2163,186000,677
